# Tetrahedron method
        6.1184711391        0.6167553926        0.6186280948        0.6171712010        0.6167553926        0.6171712010        0.6186280948        0.0471129878        0.1205582459        0.1205582459
        6.2406162297        0.4570110542        0.4564380525        0.4564404085        0.4570110542        0.4564404085        0.4564380525        0.0449478182        0.0936204666        0.0936204666
        6.3627613202        0.5673772289        0.5669887063        0.5689475097        0.5673772289        0.5689475097        0.5669887063        0.0702506533        0.1115187828        0.1115187828
        6.4849064108        0.4805219632        0.4791126977        0.4799305561        0.4805219632        0.4799305561        0.4791126977        0.0541957613        0.0921312126        0.0921312126
        6.6070515014        0.3709563092        0.3711868688        0.3710904656        0.3709563092        0.3710904656        0.3711868688        0.0572462735        0.0617047411        0.0617047411
        6.7291965920        0.3580307244        0.3577282336        0.3579071650        0.3580307244        0.3579071650        0.3577282336        0.0670793512        0.0535426278        0.0535426278
        6.8513416825        0.4210311356        0.4210554411        0.4218982731        0.4210311356        0.4218982731        0.4210554411        0.0955172918        0.0486003362        0.0486003362
        6.9734867731        0.3606786022        0.3606662162        0.3610490846        0.3606786022        0.3610490846        0.3606662162        0.0927306279        0.0404751427        0.0404751427
        7.0956318637        0.4173838751        0.4164668727        0.4156974854        0.4173838751        0.4156974854        0.4164668727        0.1016488063        0.0450052351        0.0450052351
        7.2177769543        0.6869384342        0.6853647073        0.6878294521        0.6869384342        0.6878294521        0.6853647073        0.0962188381        0.0816539970        0.0816539970
        7.3399220449        0.4107336551        0.4132443456        0.4122372116        0.4107336551        0.4122372116        0.4132443456        0.0628579970        0.0449148146        0.0449148146
        7.4620671354        0.4348842258        0.4349910198        0.4330849312        0.4348842258        0.4330849312        0.4349910198        0.0747630178        0.0308527089        0.0308527089
        7.5842122260        0.8362519446        0.8393979020        0.8377102715        0.8362519446        0.8377102715        0.8393979020        0.1296091493        0.0379551600        0.0379551600
        7.7063573166        0.5192032583        0.5204257149        0.5191991502        0.5192032583        0.5191991502        0.5204257149        0.0987708256        0.0260596260        0.0260596260
        7.8285024072        0.2640294811        0.2628831629        0.2630562641        0.2640294811        0.2630562641        0.2628831629        0.0593388537        0.0181567012        0.0181567012
        7.9506474977        0.2203192697        0.2210946795        0.2202500436        0.2203192697        0.2202500436        0.2210946795        0.0480139332        0.0153037423        0.0153037423
